current,ancestor,distance
HP:0500233,HP:0500183,4
HP:0500233,HP:0032207,5
HP:0500233,HP:0001939,6
HP:0500233,HP:0000118,7
HP:0031009,HP:0031009,0
HP:0031009,HP:0001780,1
HP:0031009,HP:0011297,2
HP:0031009,HP:0001760,2
HP:0031009,HP:0002813,3
HP:0031009,HP:0002814,3
HP:0031009,HP:0011844,4
HP:0031009,HP:0040068,4
HP:0031009,HP:0040064,4
HP:0031009,HP:0011842,5
HP:0031009,HP:0000924,5
HP:0031009,HP:0000118,5
HP:0500218,HP:0500218,0
HP:0500218,HP:0500214,1
HP:0500218,HP:0500184,2
HP:0500218,HP:0500183,3
HP:0500218,HP:0032207,4
HP:0500218,HP:0001939,5
HP:0500218,HP:0000118,6
HP:0500217,HP:0500217,0
HP:0500217,HP:0500216,1
HP:0500217,HP:0500205,2
HP:0500217,HP:0500184,3
HP:0500217,HP:0500183,4
HP:0500217,HP:0032207,5
HP:0500217,HP:0001939,6
HP:0500217,HP:0000118,7
HP:0500219,HP:0500219,0
HP:0500219,HP:0500214,1
HP:0500219,HP:0500184,2
HP:0500219,HP:0500183,3
HP:0500219,HP:0032207,4
HP:0500219,HP:0001939,5
HP:0500219,HP:0000118,6
HP:0031001,HP:0031001,0
HP:0031001,HP:0000759,1
HP:0031001,HP:0012639,2
HP:0031001,HP:0000707,3
HP:0031001,HP:0000118,4
HP:0032332,HP:0032332,0
HP:0032332,HP:0003496,1
HP:0032332,HP:0010702,2
HP:0032332,HP:0410243,2
HP:0032332,HP:0010701,3
HP:0032332,HP:0005368,4
HP:0032332,HP:0005372,4
HP:0032332,HP:0010978,5
HP:0032332,HP:0031409,5
HP:0032332,HP:0002715,6
HP:0032332,HP:0011017,6
HP:0032332,HP:0000118,7
HP:0032332,HP:0025354,7
HP:0032332,HP:0001939,7
HP:0032333,HP:0032333,0
HP:0032333,HP:0003261,1
HP:0032333,HP:0410240,2
HP:0032333,HP:0010702,2
HP:0032333,HP:0010701,3
HP:0032333,HP:0005368,4
HP:0032333,HP:0005372,4
HP:0032333,HP:0010978,5
HP:0032333,HP:0031409,5
HP:0032333,HP:0002715,6
HP:0032333,HP:0011017,6
HP:0032333,HP:0000118,7
HP:0032333,HP:0025354,7
HP:0032333,HP:0001939,7
HP:0031002,HP:0031002,0
HP:0031002,HP:0000759,1
HP:0031002,HP:0012639,2
HP:0031002,HP:0000707,3
HP:0031002,HP:0000118,4
HP:0032334,HP:0032334,0
HP:0032334,HP:0003261,1
HP:0032334,HP:0410240,2
HP:0032334,HP:0010702,2
HP:0032334,HP:0010701,3
HP:0032334,HP:0005368,4
HP:0032334,HP:0005372,4
HP:0032334,HP:0010978,5
HP:0032334,HP:0031409,5
HP:0032334,HP:0002715,6
HP:0032334,HP:0011017,6
HP:0032334,HP:0000118,7
HP:0032334,HP:0025354,7
HP:0032334,HP:0001939,7
HP:0031003,HP:0031003,0
HP:0031003,HP:0031002,1
HP:0031003,HP:0000759,2
HP:0031003,HP:0012639,3
HP:0031003,HP:0000707,4
HP:0031003,HP:0000118,5
HP:0032335,HP:0032335,0
HP:0032335,HP:0003261,1
HP:0032335,HP:0410240,2
HP:0032335,HP:0010702,2
HP:0032335,HP:0010701,3
HP:0032335,HP:0005368,4
HP:0032335,HP:0005372,4
HP:0032335,HP:0010978,5
HP:0032335,HP:0031409,5
HP:0032335,HP:0002715,6
HP:0032335,HP:0011017,6
HP:0032335,HP:0000118,7
HP:0032335,HP:0025354,7
HP:0032335,HP:0001939,7
HP:0031004,HP:0031004,0
HP:0031004,HP:0001284,1
HP:0031004,HP:0001315,2
HP:0031004,HP:0031826,3
HP:0031004,HP:0100022,4
HP:0031004,HP:0012638,5
HP:0031004,HP:0000707,6
HP:0031004,HP:0000118,7
HP:0032336,HP:0032336,0
HP:0032336,HP:0010701,1
HP:0032336,HP:0005368,2
HP:0032336,HP:0005372,2
HP:0032336,HP:0010978,3
HP:0032336,HP:0031409,3
HP:0032336,HP:0002715,4
HP:0032336,HP:0011017,4
HP:0032336,HP:0000118,5
HP:0032336,HP:0025354,5
HP:0032336,HP:0001939,5
HP:0031005,HP:0031005,0
HP:0031005,HP:0010832,1
HP:0031005,HP:0003474,2
HP:0031005,HP:0009830,3
HP:0031005,HP:0000759,4
HP:0031005,HP:0012639,5
HP:0031005,HP:0000707,6
HP:0031005,HP:0000118,7
HP:0032337,HP:0032337,0
HP:0032337,HP:0003212,1
HP:0032337,HP:0010702,2
HP:0032337,HP:0410241,2
HP:0032337,HP:0010701,3
HP:0032337,HP:0005368,4
HP:0032337,HP:0005372,4
HP:0032337,HP:0010978,5
HP:0032337,HP:0031409,5
HP:0032337,HP:0002715,6
HP:0032337,HP:0011017,6
HP:0032337,HP:0000118,7
HP:0032337,HP:0025354,7
HP:0032337,HP:0001939,7
HP:0031006,HP:0031006,0
HP:0031006,HP:0003401,1
HP:0031006,HP:0000763,2
HP:0031006,HP:0009830,3
HP:0031006,HP:0000759,4
HP:0031006,HP:0012639,5
HP:0031006,HP:0000707,6
HP:0031006,HP:0000118,7
HP:0032338,HP:0032338,0
HP:0032338,HP:0003212,1
HP:0032338,HP:0010702,2
HP:0032338,HP:0410241,2
HP:0032338,HP:0010701,3
HP:0032338,HP:0005368,4
HP:0032338,HP:0005372,4
HP:0032338,HP:0010978,5
HP:0032338,HP:0031409,5
HP:0032338,HP:0002715,6
HP:0032338,HP:0011017,6
HP:0032338,HP:0000118,7
HP:0032338,HP:0025354,7
HP:0032338,HP:0001939,7
HP:0031007,HP:0031007,0
HP:0031007,HP:0012179,1
HP:0031007,HP:0004373,2
HP:0031007,HP:0001332,3
HP:0031007,HP:0100022,4
HP:0031007,HP:0012638,5
HP:0031007,HP:0000707,6
HP:0031007,HP:0000118,7
HP:0032339,HP:0032339,0
HP:0032339,HP:0003212,1
HP:0032339,HP:0010702,2
HP:0032339,HP:0410241,2
HP:0032339,HP:0010701,3
HP:0032339,HP:0005368,4
HP:0032339,HP:0005372,4
HP:0032339,HP:0010978,5
HP:0032339,HP:0031409,5
HP:0032339,HP:0002715,6
HP:0032339,HP:0011017,6
HP:0032339,HP:0000118,7
HP:0032339,HP:0025354,7
HP:0032339,HP:0001939,7
HP:0031008,HP:0031008,0
HP:0031008,HP:0012179,1
HP:0031008,HP:0004373,2
HP:0031008,HP:0001332,3
HP:0031008,HP:0100022,4
HP:0031008,HP:0012638,5
HP:0031008,HP:0000707,6
HP:0031008,HP:0000118,7
HP:0006092,HP:0006092,0
HP:0006092,HP:0001191,1
HP:0006092,HP:0003019,2
HP:0006092,HP:0001155,2
HP:0006092,HP:0009810,3
HP:0006092,HP:0002817,3
HP:0006092,HP:0001367,4
HP:0006092,HP:0040064,4
HP:0006092,HP:0011842,5
HP:0006092,HP:0000118,5
HP:0006092,HP:0000924,6
HP:0006094,HP:0006094,0
HP:0006094,HP:0006256,1
HP:0006094,HP:0001167,1
HP:0006094,HP:0001382,1
HP:0006094,HP:0011729,2
HP:0006094,HP:0001155,2
HP:0006094,HP:0011297,2
HP:0006094,HP:0011843,3
HP:0006094,HP:0002817,3
HP:0006094,HP:0002813,3
HP:0006094,HP:0000924,4
HP:0006094,HP:0040064,4
HP:0006094,HP:0011844,4
HP:0006094,HP:0040068,4
HP:0006094,HP:0000118,5
HP:0006094,HP:0011842,5
HP:0006095,HP:0006095,0
HP:0006095,HP:0006200,1
HP:0006095,HP:0006009,2
HP:0006095,HP:0011297,3
HP:0006095,HP:0005622,3
HP:0006095,HP:0002813,4
HP:0006095,HP:0011314,4
HP:0006095,HP:0011844,5
HP:0006095,HP:0040068,5
HP:0006095,HP:0011842,6
HP:0006095,HP:0040064,6
HP:0006095,HP:0000924,6
HP:0006095,HP:0000118,7
HP:0006097,HP:0006097,0
HP:0006097,HP:0006101,1
HP:0006097,HP:0001159,2
HP:0006097,HP:0011297,3
HP:0006097,HP:0002813,4
HP:0006097,HP:0011844,5
HP:0006097,HP:0040068,5
HP:0006097,HP:0011842,6
HP:0006097,HP:0040064,6
HP:0006097,HP:0000924,6
HP:0006097,HP:0000118,7
HP:0032340,HP:0032340,0
HP:0032340,HP:0030878,1
HP:0032340,HP:0002795,2
HP:0032340,HP:0002086,3
HP:0032340,HP:0000118,4
HP:0031010,HP:0031010,0
HP:0031010,HP:0030367,1
HP:0031010,HP:0005918,2
HP:0031010,HP:0001167,3
HP:0031010,HP:0001155,4
HP:0031010,HP:0011297,4
HP:0031010,HP:0002817,5
HP:0031010,HP:0002813,5
HP:0031010,HP:0040064,6
HP:0031010,HP:0011844,6
HP:0031010,HP:0040068,6
HP:0031010,HP:0000118,7
HP:0031010,HP:0011842,7
HP:0031010,HP:0000924,7
HP:0032341,HP:0032341,0
HP:0032341,HP:0032340,1
HP:0032341,HP:0030878,2
HP:0032341,HP:0002795,3
HP:0032341,HP:0002086,4
HP:0032341,HP:0000118,5
HP:0006099,HP:0006099,0
HP:0006099,HP:0011911,1
HP:0006099,HP:0001163,2
HP:0006099,HP:0001155,3
HP:0006099,HP:0040070,3
HP:0006099,HP:0002817,4
HP:0006099,HP:0002813,4
HP:0006099,HP:0040064,5
HP:0006099,HP:0011844,5
HP:0006099,HP:0040068,5
HP:0006099,HP:0000118,6
HP:0006099,HP:0011842,6
HP:0006099,HP:0000924,6
HP:0032342,HP:0032342,0
HP:0032342,HP:0032340,1
HP:0032342,HP:0030878,2
HP:0032342,HP:0002795,3
HP:0032342,HP:0002086,4
HP:0032342,HP:0000118,5
HP:0031011,HP:0031011,0
HP:0031011,HP:0002621,1
HP:0031011,HP:0002634,2
HP:0031011,HP:0011004,3
HP:0031011,HP:0025015,4
HP:0031011,HP:0002597,5
HP:0031011,HP:0030680,5
HP:0031011,HP:0001626,6
HP:0031011,HP:0000118,7
HP:0500225,HP:0500225,0
HP:0500225,HP:0500184,1
HP:0500225,HP:0500183,2
HP:0500225,HP:0032207,3
HP:0500225,HP:0001939,4
HP:0500225,HP:0000118,5
HP:0500224,HP:0500224,0
HP:0500224,HP:0500215,1
HP:0500224,HP:0500214,2
HP:0500224,HP:0500184,3
HP:0500224,HP:0500183,4
HP:0500224,HP:0032207,5
HP:0500224,HP:0001939,6
HP:0500224,HP:0000118,7
HP:0500227,HP:0500227,0
HP:0500227,HP:0500226,1
HP:0500227,HP:0500225,2
HP:0500227,HP:0500184,3
HP:0500227,HP:0500183,4
HP:0500227,HP:0032207,5
HP:0500227,HP:0001939,6
HP:0500227,HP:0000118,7
HP:0500226,HP:0500226,0
HP:0500226,HP:0500225,1
HP:0500226,HP:0500184,2
HP:0500226,HP:0500183,3
HP:0500226,HP:0032207,4
HP:0500226,HP:0001939,5
HP:0500226,HP:0000118,6
HP:0500221,HP:0500221,0
HP:0500221,HP:0500219,1
HP:0500221,HP:0500214,2
HP:0500221,HP:0500184,3
HP:0500221,HP:0500183,4
HP:0500221,HP:0032207,5
HP:0500221,HP:0001939,6
HP:0500221,HP:0000118,7
HP:0500220,HP:0500220,0
HP:0500220,HP:0500219,1
HP:0500220,HP:0500214,2
HP:0500220,HP:0500184,3
HP:0500220,HP:0500183,4
HP:0500220,HP:0032207,5
HP:0500220,HP:0001939,6
HP:0500220,HP:0000118,7
HP:0500223,HP:0500223,0
HP:0500223,HP:0500215,1
HP:0500223,HP:0500214,2
HP:0500223,HP:0500184,3
HP:0500223,HP:0500183,4
HP:0500223,HP:0032207,5
HP:0500223,HP:0001939,6
HP:0500223,HP:0000118,7
HP:0500222,HP:0500222,0
HP:0500222,HP:0500218,1
HP:0500222,HP:0500214,2
HP:0500222,HP:0500184,3
HP:0500222,HP:0500183,4
HP:0500222,HP:0032207,5
HP:0500222,HP:0001939,6
HP:0500222,HP:0000118,7
HP:0500207,HP:0500207,0
HP:0500207,HP:0500206,1
HP:0500207,HP:0500205,2
HP:0500207,HP:0500184,3
HP:0500207,HP:0500183,4
HP:0500207,HP:0032207,5
HP:0500207,HP:0001939,6
HP:0500207,HP:0000118,7
HP:0500206,HP:0500206,0
HP:0500206,HP:0500205,1
HP:0500206,HP:0500184,2
HP:0500206,HP:0500183,3
HP:0500206,HP:0032207,4
HP:0500206,HP:0001939,5
HP:0500206,HP:0000118,6
HP:0500209,HP:0500209,0
HP:0500209,HP:0500205,1
HP:0500209,HP:0500184,2
HP:0500209,HP:0500183,3
HP:0500209,HP:0032207,4
HP:0500209,HP:0001939,5
HP:0500209,HP:0000118,6
HP:0500208,HP:0500208,0
HP:0500208,HP:0500206,1
HP:0500208,HP:0500205,2
HP:0500208,HP:0500184,3
HP:0500208,HP:0500183,4
HP:0500208,HP:0032207,5
HP:0500208,HP:0001939,6
HP:0500208,HP:0000118,7
HP:0031012,HP:0031012,0
HP:0031012,HP:0002621,1
HP:0031012,HP:0002634,2
HP:0031012,HP:0011004,3
HP:0031012,HP:0025015,4
HP:0031012,HP:0002597,5
HP:0031012,HP:0030680,5
HP:0031012,HP:0001626,6
HP:0031012,HP:0000118,7
HP:0032344,HP:0032344,0
HP:0032344,HP:0008388,1
HP:0032344,HP:0001597,2
HP:0032344,HP:0011138,3
HP:0032344,HP:0001574,4
HP:0032344,HP:0000118,5
HP:0031013,HP:0031013,0
HP:0031013,HP:0001376,1
HP:0031013,HP:0011729,2
HP:0031013,HP:0011843,3
HP:0031013,HP:0000924,4
HP:0031013,HP:0000118,5
HP:0031014,HP:0031014,0
HP:0031014,HP:0031251,1
HP:0031014,HP:0011004,2
HP:0031014,HP:0025015,3
HP:0031014,HP:0002597,4
HP:0031014,HP:0030680,4
HP:0031014,HP:0001626,5
HP:0031014,HP:0000118,6
HP:0032345,HP:0032345,0
HP:0032345,HP:0011013,1
HP:0032345,HP:0032180,2
HP:0032345,HP:0001939,3
HP:0032345,HP:0000118,4
HP:0031015,HP:0031015,0
HP:0031015,HP:0031941,1
HP:0031015,HP:0006707,2
HP:0031015,HP:0410042,3
HP:0031015,HP:0002597,3
HP:0031015,HP:0001392,4
HP:0031015,HP:0001626,4
HP:0031015,HP:0002012,5
HP:0031015,HP:0000118,5
HP:0031015,HP:0025031,6
HP:0032346,HP:0032346,0
HP:0032346,HP:0012309,1
HP:0032346,HP:0011034,2
HP:0032346,HP:0001939,3
HP:0032346,HP:0000118,4
HP:0032347,HP:0032347,0
HP:0032347,HP:0012309,1
HP:0032347,HP:0011034,2
HP:0032347,HP:0001939,3
HP:0032347,HP:0000118,4
HP:0031016,HP:0031016,0
HP:0031016,HP:0000944,1
HP:0031016,HP:0002813,2
HP:0031016,HP:0011314,2
HP:0031016,HP:0011844,3
HP:0031016,HP:0040068,3
HP:0031016,HP:0011842,4
HP:0031016,HP:0040064,4
HP:0031016,HP:0000924,4
HP:0031016,HP:0000118,5
HP:0032348,HP:0032348,0
HP:0032348,HP:0012309,1
HP:0032348,HP:0011034,2
HP:0032348,HP:0001939,3
HP:0032348,HP:0000118,4
HP:0031017,HP:0031017,0
HP:0031017,HP:0001631,1
HP:0031017,HP:0011994,2
HP:0031017,HP:0005120,2
HP:0031017,HP:0001671,3
HP:0031017,HP:0001627,3
HP:0031017,HP:0030680,4
HP:0031017,HP:0001626,5
HP:0031017,HP:0000118,6
HP:0031018,HP:0031018,0
HP:0031018,HP:0008069,1
HP:0031018,HP:0011793,2
HP:0031018,HP:0000951,2
HP:0031018,HP:0002664,3
HP:0031018,HP:0001574,3
HP:0031018,HP:0000118,4
HP:0032349,HP:0032349,0
HP:0032349,HP:0008353,1
HP:0032349,HP:0003355,2
HP:0032349,HP:0012072,3
HP:0032349,HP:0032943,4
HP:0032349,HP:0003110,5
HP:0032349,HP:0001939,6
HP:0032349,HP:0011277,6
HP:0032349,HP:0000118,7
HP:0032349,HP:0000079,7
HP:0032349,HP:0000119,8
HP:0031019,HP:0031019,0
HP:0031019,HP:0011992,1
HP:0031019,HP:0001874,2
HP:0031019,HP:0001911,3
HP:0031019,HP:0010974,4
HP:0031019,HP:0001881,5
HP:0031019,HP:0001871,6
HP:0031019,HP:0010987,6
HP:0031019,HP:0000118,7
HP:0031019,HP:0032251,7
HP:0031019,HP:0002715,8
HP:0032350,HP:0032350,0
HP:0032350,HP:0003355,1
HP:0032350,HP:0012072,2
HP:0032350,HP:0032943,3
HP:0032350,HP:0003110,4
HP:0032350,HP:0001939,5
HP:0032350,HP:0011277,5
HP:0032350,HP:0000118,6
HP:0032350,HP:0000079,6
HP:0032350,HP:0000119,7
HP:0032351,HP:0032351,0
HP:0032351,HP:0008353,1
HP:0032351,HP:0003355,2
HP:0032351,HP:0012072,3
HP:0032351,HP:0032943,4
HP:0032351,HP:0003110,5
HP:0032351,HP:0001939,6
HP:0032351,HP:0011277,6
HP:0032351,HP:0000118,7
HP:0032351,HP:0000079,7
HP:0032351,HP:0000119,8
HP:0031020,HP:0031020,0
HP:0031020,HP:0012145,1
HP:0031020,HP:0005561,2
HP:0031020,HP:0001871,3
HP:0031020,HP:0000118,4
HP:0006086,HP:0006086,0
HP:0006086,HP:0005916,1
HP:0006086,HP:0001163,2
HP:0006086,HP:0001155,3
HP:0006086,HP:0040070,3
HP:0006086,HP:0002817,4
HP:0006086,HP:0002813,4
HP:0006086,HP:0040064,5
HP:0006086,HP:0011844,5
HP:0006086,HP:0040068,5
HP:0006086,HP:0000118,6
HP:0006086,HP:0011842,6
HP:0006086,HP:0000924,6
HP:0031021,HP:0031021,0
HP:0031021,HP:0012740,1
HP:0031021,HP:0008069,2
HP:0031021,HP:0011793,3
HP:0031021,HP:0000951,3
HP:0031021,HP:0002664,4
HP:0031021,HP:0001574,4
HP:0031021,HP:0000118,5
HP:0032352,HP:0032352,0
HP:0032352,HP:0003355,1
HP:0032352,HP:0012072,2
HP:0032352,HP:0032943,3
HP:0032352,HP:0003110,4
HP:0032352,HP:0001939,5
HP:0032352,HP:0011277,5
HP:0032352,HP:0000118,6
HP:0032352,HP:0000079,6
HP:0032352,HP:0000119,7
HP:0032353,HP:0032353,0
HP:0032353,HP:0008353,1
HP:0032353,HP:0003355,2
HP:0032353,HP:0012072,3
HP:0032353,HP:0032943,4
HP:0032353,HP:0003110,5
HP:0032353,HP:0001939,6
HP:0032353,HP:0011277,6
HP:0032353,HP:0000118,7
HP:0032353,HP:0000079,7
HP:0032353,HP:0000119,8
HP:0031022,HP:0031022,0
HP:0031022,HP:0031021,1
HP:0031022,HP:0012740,2
HP:0031022,HP:0008069,3
HP:0031022,HP:0011793,4
HP:0031022,HP:0000951,4
HP:0031022,HP:0002664,5
HP:0031022,HP:0001574,5
HP:0031022,HP:0000118,6
HP:0006088,HP:0006088,0
HP:0006088,HP:0010554,1
HP:0006088,HP:0012725,2
HP:0006088,HP:0006101,2
HP:0006088,HP:0001159,3
HP:0006088,HP:0011297,4
HP:0006088,HP:0002813,5
HP:0006088,HP:0011844,6
HP:0006088,HP:0040068,6
HP:0006088,HP:0011842,7
HP:0006088,HP:0040064,7
HP:0006088,HP:0000924,7
HP:0006088,HP:0000118,8
HP:0006089,HP:0006089,0
HP:0006089,HP:0040211,1
HP:0006089,HP:0000975,1
HP:0006089,HP:0100871,2
HP:0006089,HP:0011356,2
HP:0006089,HP:0007550,2
HP:0006089,HP:0001155,3
HP:0006089,HP:0011121,3
HP:0006089,HP:0025276,3
HP:0006089,HP:0002817,4
HP:0006089,HP:0000951,4
HP:0006089,HP:0001574,4
HP:0006089,HP:0040064,5
HP:0006089,HP:0000118,5
HP:0500214,HP:0500214,0
HP:0500214,HP:0500184,1
HP:0500214,HP:0500183,2
HP:0500214,HP:0032207,3
HP:0500214,HP:0001939,4
HP:0500214,HP:0000118,5
HP:0500213,HP:0500213,0
HP:0500213,HP:0500211,1
HP:0500213,HP:0500205,2
HP:0500213,HP:0500184,3
HP:0500213,HP:0500183,4
HP:0500213,HP:0032207,5
HP:0500213,HP:0001939,6
HP:0500213,HP:0000118,7
HP:0500216,HP:0500216,0
HP:0500216,HP:0500205,1
HP:0500216,HP:0500184,2
HP:0500216,HP:0500183,3
HP:0500216,HP:0032207,4
HP:0500216,HP:0001939,5
HP:0500216,HP:0000118,6
HP:0500215,HP:0500215,0
HP:0500215,HP:0500214,1
HP:0500215,HP:0500184,2
HP:0500215,HP:0500183,3
HP:0500215,HP:0032207,4
HP:0500215,HP:0001939,5
HP:0500215,HP:0000118,6
HP:0500210,HP:0500210,0
HP:0500210,HP:0500209,1
HP:0500210,HP:0500205,2
HP:0500210,HP:0500184,3
HP:0500210,HP:0500183,4
HP:0500210,HP:0032207,5
HP:0500210,HP:0001939,6
HP:0500210,HP:0000118,7
HP:0500212,HP:0500212,0
HP:0500212,HP:0500211,1
HP:0500212,HP:0500205,2
HP:0500212,HP:0500184,3
HP:0500212,HP:0500183,4
HP:0500212,HP:0032207,5
HP:0500212,HP:0001939,6
HP:0500212,HP:0000118,7
HP:0500211,HP:0500211,0
HP:0500211,HP:0500205,1
HP:0500211,HP:0500184,2
HP:0500211,HP:0500183,3
HP:0500211,HP:0032207,4
HP:0500211,HP:0001939,5
HP:0500211,HP:0000118,6
HP:0008804,HP:0008804,0
HP:0008804,HP:0003368,1
HP:0008804,HP:0003366,2
HP:0008804,HP:0002823,3
HP:0008804,HP:0040069,4
HP:0008804,HP:0002814,5
HP:0008804,HP:0002813,5
HP:0008804,HP:0040064,6
HP:0008804,HP:0011844,6
HP:0008804,HP:0040068,6
HP:0008804,HP:0000118,7
HP:0008804,HP:0011842,7
HP:0008804,HP:0000924,7
HP:0008808,HP:0008808,0
HP:0008808,HP:0011867,1
HP:0008808,HP:0002867,2
HP:0008808,HP:0003272,3
HP:0008808,HP:0002644,4
HP:0008808,HP:0011844,5
HP:0008808,HP:0011842,6
HP:0008808,HP:0000924,7
HP:0008808,HP:0000118,8
HP:0008807,HP:0008807,0
HP:0008807,HP:0003170,1
HP:0008807,HP:0001384,2
HP:0008807,HP:0100491,3
HP:0008807,HP:0003272,3
HP:0008807,HP:0005262,3
HP:0008807,HP:0002814,4
HP:0008807,HP:0001367,4
HP:0008807,HP:0002644,4
HP:0008807,HP:0040064,5
HP:0008807,HP:0011842,5
HP:0008807,HP:0011844,5
HP:0008807,HP:0000118,6
HP:0008807,HP:0000924,6
HP:0008812,HP:0008812,0
HP:0008812,HP:0003368,1
HP:0008812,HP:0003366,2
HP:0008812,HP:0002823,3
HP:0008812,HP:0040069,4
HP:0008812,HP:0002814,5
HP:0008812,HP:0002813,5
HP:0008812,HP:0040064,6
HP:0008812,HP:0011844,6
HP:0008812,HP:0040068,6
HP:0008812,HP:0000118,7
HP:0008812,HP:0011842,7
HP:0008812,HP:0000924,7
HP:0008800,HP:0008800,0
HP:0008800,HP:0001376,1
HP:0008800,HP:0002644,1
HP:0008800,HP:0011729,2
HP:0008800,HP:0011844,2
HP:0008800,HP:0011843,3
HP:0008800,HP:0011842,3
HP:0008800,HP:0000924,4
HP:0008800,HP:0000118,5
HP:0008802,HP:0008802,0
HP:0008802,HP:0009108,1
HP:0008802,HP:0003368,1
HP:0008802,HP:0005613,2
HP:0008802,HP:0009103,2
HP:0008802,HP:0003366,2
HP:0008802,HP:0006493,3
HP:0008802,HP:0002823,3
HP:0008802,HP:0002644,3
HP:0008802,HP:0045060,4
HP:0008802,HP:0040069,4
HP:0008802,HP:0011844,4
HP:0008802,HP:0002813,5
HP:0008802,HP:0009815,5
HP:0008802,HP:0002814,5
HP:0008802,HP:0011842,5
HP:0008802,HP:0040068,6
HP:0008802,HP:0040064,6
HP:0008802,HP:0009115,6
HP:0008802,HP:0000924,6
HP:0008802,HP:0000118,7
HP:0008801,HP:0008801,0
HP:0008801,HP:0003366,1
HP:0008801,HP:0002823,2
HP:0008801,HP:0040069,3
HP:0008801,HP:0002814,4
HP:0008801,HP:0002813,4
HP:0008801,HP:0040064,5
HP:0008801,HP:0011844,5
HP:0008801,HP:0040068,5
HP:0008801,HP:0000118,6
HP:0008801,HP:0011842,6
HP:0008801,HP:0000924,6
HP:0032505,HP:0032505,0
HP:0032505,HP:0000708,1
HP:0032505,HP:0012638,2
HP:0032505,HP:0000707,3
HP:0032505,HP:0000118,4
HP:0032506,HP:0032506,0
HP:0032506,HP:0004305,1
HP:0032506,HP:0100022,2
HP:0032506,HP:0012638,3
HP:0032506,HP:0000707,4
HP:0032506,HP:0000118,5
HP:0032507,HP:0032507,0
HP:0032507,HP:0007089,1
HP:0032507,HP:0002380,2
HP:0032507,HP:0010546,2
HP:0032507,HP:0004305,3
HP:0032507,HP:0100022,3
HP:0032507,HP:0012638,4
HP:0032507,HP:0000707,5
HP:0032507,HP:0000118,6
HP:0032508,HP:0032508,0
HP:0032508,HP:0000708,1
HP:0032508,HP:0012638,2
HP:0032508,HP:0000707,3
HP:0032508,HP:0000118,4
HP:0032509,HP:0032509,0
HP:0032509,HP:0000708,1
HP:0032509,HP:0012638,2
HP:0032509,HP:0000707,3
HP:0032509,HP:0000118,4
HP:0032500,HP:0032500,0
HP:0032500,HP:0025285,1
HP:0032500,HP:0012823,2
HP:0032501,HP:0032501,0
HP:0032501,HP:0025285,1
HP:0032501,HP:0012823,2
HP:0032502,HP:0032502,0
HP:0032502,HP:0025285,1
HP:0032502,HP:0012823,2
HP:0032503,HP:0032503,0
HP:0032503,HP:0025254,1
HP:0032503,HP:0012823,2
HP:0032504,HP:0032504,0
HP:0032504,HP:0012638,1
HP:0032504,HP:0000707,2
HP:0032504,HP:0000118,3
HP:0007560,HP:0007560,0
HP:0007560,HP:0005882,1
HP:0007560,HP:0001018,2
HP:0007560,HP:0007477,3
HP:0007560,HP:0040211,3
HP:0007560,HP:0011356,4
HP:0007560,HP:0100871,4
HP:0007560,HP:0011121,5
HP:0007560,HP:0001155,5
HP:0007560,HP:0000951,6
HP:0007560,HP:0002817,6
HP:0007560,HP:0001574,7
HP:0007560,HP:0040064,7
HP:0007560,HP:0000118,8
HP:0008890,HP:0008890,0
HP:0008890,HP:0008873,1
HP:0008890,HP:0003498,2
HP:0008890,HP:0004322,3
HP:0008890,HP:0001510,4
HP:0008890,HP:0000002,4
HP:0008890,HP:0001507,5
HP:0008890,HP:0000118,6
HP:0006230,HP:0006230,0
HP:0006230,HP:0001180,1
HP:0006230,HP:0009380,2
HP:0006230,HP:0012165,2
HP:0006230,HP:0006265,3
HP:0006230,HP:0011297,3
HP:0006230,HP:0001167,4
HP:0006230,HP:0005927,4
HP:0006230,HP:0002813,4
HP:0006230,HP:0001155,5
HP:0006230,HP:0006496,5
HP:0006230,HP:0011844,5
HP:0006230,HP:0040068,5
HP:0006230,HP:0002817,6
HP:0006230,HP:0045060,6
HP:0006230,HP:0011842,6
HP:0006230,HP:0040064,6
HP:0006230,HP:0000924,6
HP:0006230,HP:0009815,7
HP:0006230,HP:0000118,7
HP:0006230,HP:0009115,8
HP:0007561,HP:0007561,0
HP:0007561,HP:0100585,1
HP:0007561,HP:0001009,2
HP:0007561,HP:0011276,3
HP:0007561,HP:0011354,4
HP:0007561,HP:0002597,4
HP:0007561,HP:0011121,5
HP:0007561,HP:0001626,5
HP:0007561,HP:0000951,6
HP:0007561,HP:0000118,6
HP:0007561,HP:0001574,7
HP:0006232,HP:0006232,0
HP:0006232,HP:0005916,1
HP:0006232,HP:0001163,2
HP:0006232,HP:0001155,3
HP:0006232,HP:0040070,3
HP:0006232,HP:0002817,4
HP:0006232,HP:0002813,4
HP:0006232,HP:0040064,5
HP:0006232,HP:0011844,5
HP:0006232,HP:0040068,5
HP:0006232,HP:0000118,6
HP:0006232,HP:0011842,6
HP:0006232,HP:0000924,6
HP:0006233,HP:0006233,0
HP:0006233,HP:0004268,1
HP:0006233,HP:0006261,2
HP:0006233,HP:0002758,2
HP:0006233,HP:0005918,3
HP:0006233,HP:0001369,3
HP:0006233,HP:0001167,4
HP:0006233,HP:0001367,4
HP:0006233,HP:0001155,5
HP:0006233,HP:0011297,5
